14.01.2020	14:45:00
h	°C	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32
34,25841	21,3	6,72363	6,82129	6,70410	6,67969	6,51367	7,30957	7,17773	7,27539	7,99805	7,36816	7,20703	7,53418	6,86035	6,17188	6,89453	7,17285	6,59668	6,64551	6,71875	7,09473	6,46973	6,58691	6,18164	6,28906	6,20605	7,29004	7,06055	7,79785	6,96289	7,87598	9,59961	0,06836
34,26674	21,3	6,71875	6,80176	6,68945	6,66016	6,49414	7,29980	7,17285	7,27051	7,99316	7,36328	7,19238	7,51465	6,84082	6,15723	6,87988	7,16309	6,58691	6,64063	6,70898	7,08496	6,45508	6,56738	6,16699	6,26465	6,18652	7,28516	7,05078	7,78809	6,95313	7,87109	9,59961	0,06836
34,27507	21,3	6,70898	6,78223	6,66992	6,64063	6,47461	7,29004	7,16797	7,26074	7,98340	7,35840	7,17285	7,50000	6,82129	6,13281	6,86523	7,15332	6,58203	6,63574	6,70410	7,07520	6,43555	6,54785	6,15234	6,24512	6,16699	7,27539	7,04590	7,77832	6,94824	7,86621	9,59961	0,06836
34,28341	21,3	6,69922	6,76758	6,65527	6,62109	6,45508	7,28516	7,15820	7,25098	7,97363	7,34863	7,15820	7,48047	6,80664	6,11328	6,84570	7,14844	6,57227	6,63086	6,69434	7,06543	6,42090	6,52832	6,13281	6,22559	6,14258	7,26563	7,03613	7,77344	6,93848	7,85645	9,59961	0,06836
34,29174	21,3	6,68945	6,74805	6,64063	6,60645	6,44043	7,27539	7,15332	7,24121	7,96387	7,34863	7,13867	7,46582	6,79199	6,09863	6,83105	7,13867	6,56738	6,62598	6,68945	7,06055	6,40137	6,50391	6,11328	6,20117	6,12793	7,25586	7,02637	7,76367	6,93359	7,85156	9,59961	0,06836
34,30007	21,3	6,67480	6,73340	6,62109	6,58691	6,42578	7,26563	7,14355	7,23633	7,95898	7,33887	7,11914	7,45117	6,77246	6,07910	6,81641	7,13379	6,56250	6,62109	6,68457	7,05078	6,38672	6,48438	6,09863	6,18164	6,10840	7,24609	7,01660	7,75879	6,92871	7,84668	9,59961	0,06836
34,30841	21,3	6,66992	6,71387	6,60645	6,56738	6,40625	7,25586	7,13867	7,22656	7,94434	7,33398	7,10449	7,43652	6,75781	6,05957	6,80176	7,12402	6,55273	6,62598	6,67480	7,04102	6,37207	6,46484	6,07910	6,16211	6,08398	7,24121	7,01172	7,75391	6,92383	7,83691	9,59961	0,06836
34,31674	21,3	6,66016	6,69922	6,59180	6,55273	6,39160	7,25098	7,13379	7,21680	7,94434	7,32910	7,08496	7,42188	6,73828	6,04492	6,78711	7,11914	6,54785	6,61621	6,66992	7,03613	6,35254	6,44043	6,06445	6,14258	6,06445	7,23145	7,00195	7,74414	6,91895	7,83203	9,59961	0,06836
34,32507	21,3	6,65039	6,68457	6,57227	6,53809	6,37207	7,24609	7,12402	7,21191	7,92969	7,32422	7,07031	7,40234	6,72363	6,02539	6,77246	7,11426	6,54297	6,61621	6,66016	7,03125	6,33789	6,42090	6,04980	6,11816	6,04492	7,22656	6,99707	7,73926	6,91406	7,83203	9,59961	0,06836
36,00005	21,2	7,07031	7,33887	7,27051	7,18750	7,03613	7,61719	7,45117	7,58301	8,30566	7,65137	7,74902	8,00293	7,39746	6,66504	7,37305	7,46582	6,88477	6,87012	7,00684	7,40723	6,95313	7,15332	6,70410	6,91406	6,81152	7,59766	7,37305	8,08105	7,21191	8,15918	9,61426	0,06836
36,00839	21,2	7,06543	7,32910	7,26074	7,17773	7,02148	7,60254	7,44141	7,57324	8,29102	7,64160	7,72461	7,99316	7,38281	6,65527	7,36328	7,45117	6,87500	6,84082	6,99219	7,39258	6,93848	7,14355	6,68945	6,89941	6,79688	7,57813	7,36328	8,07129	7,20215	8,14453	9,60938	0,06836
36,01672	21,2	7,05566	7,31445	7,24121	7,16309	7,01172	7,58789	7,42676	7,56348	8,27637	7,62695	7,71973	7,98340	7,36328	6,64063	7,34863	7,44141	6,86035	6,80664	6,98242	7,37793	6,92383	7,12891	6,67969	6,87988	6,78223	7,56348	7,35352	8,06152	7,19238	8,12988	9,60938	0,06836
36,02505	21,2	7,04102	7,29980	7,22168	7,14355	6,99707	7,57813	7,41699	7,54395	8,26172	7,61719	7,69531	7,96875	7,34863	6,62598	7,33398	7,42676	6,84570	6,79688	6,97266	7,36328	6,90918	7,10938	6,66016	6,87012	6,76270	7,55371	7,34375	8,05176	7,18262	8,12500	9,60449	0,06836
36,03339	21,2	7,03125	7,28516	7,20703	7,13379	6,97754	7,56348	7,40723	7,53418	8,25195	7,60742	7,68066	7,95410	7,33398	6,61133	7,32422	7,41699	6,83594	6,78711	6,96289	7,35352	6,89453	7,09473	6,64551	6,84570	6,75293	7,54395	7,33398	8,04199	7,17285	8,11035	9,59961	0,06836
36,04172	21,2	7,01660	7,27051	7,18750	7,11426	6,96289	7,54883	7,39746	7,52441	8,24219	7,59766	7,67578	7,94434	7,31445	6,59668	7,30957	7,40723	6,82617	6,78223	6,95313	7,34375	6,87988	7,08008	6,63574	6,83105	6,73828	7,53418	7,32422	8,03223	7,16309	8,10547	9,59961	0,06836
36,05005	21,2	7,00684	7,25098	7,16797	7,09961	6,94824	7,54395	7,38770	7,51465	8,22754	7,58789	7,65625	7,92969	7,29980	6,58203	7,29492	7,39746	6,81641	6,77734	6,94336	7,32910	6,87012	7,07031	6,62109	6,81641	6,72363	7,52441	7,31445	8,01758	7,15332	8,09570	9,59961	0,06836
36,05839	21,2	6,99707	7,23633	7,14844	7,08496	6,93359	7,52930	7,37305	7,50488	8,21777	7,57813	7,64648	7,91504	7,28516	6,56738	7,28027	7,39258	6,80664	6,77734	6,93848	7,31934	6,85547	7,05078	6,60645	6,79688	6,70410	7,51465	7,30469	8,00781	7,14844	8,08105	9,59473	0,06836
36,06672	21,2	6,98242	7,22168	7,12891	7,06543	6,91895	7,51953	7,36816	7,49512	8,20801	7,56836	7,62207	7,90039	7,26563	6,55762	7,26563	7,37793	6,79688	6,77246	6,92871	7,30957	6,84082	7,03125	6,58691	6,77246	6,68457	7,50488	7,29492	8,00293	7,13867	8,07129	9,59473	0,06836
36,07506	21,2	6,96777	7,20215	7,11426	7,05078	6,89941	7,50977	7,35840	7,48047	8,19336	7,55859	7,60742	7,88574	7,24609	6,53809	7,25098	7,37305	6,78711	6,76758	6,91895	7,29492	6,81641	7,01660	6,57227	6,75781	6,66992	7,49023	7,28516	7,98828	7,12891	8,06641	9,59473	0,06836
36,08339	21,2	6,95313	7,18262	7,09473	7,03125	6,88477	7,49512	7,34863	7,47070	8,18359	7,54883	7,59277	7,87109	7,22656	6,52344	7,23633	7,36328	6,77734	6,76270	6,90918	7,28516	6,80176	6,99707	6,55762	6,73828	6,65039	7,48047	7,27539	7,97852	7,11914	8,05664	9,59473	0,06836
36,09173	21,2	6,94336	7,16309	7,07031	7,01660	6,86523	7,48535	7,33887	7,46094	8,17383	7,53906	7,57324	7,85645	7,20703	6,50391	7,21680	7,35352	6,76758	6,75293	6,89941	7,27539	6,78711	6,98242	6,54297	6,71875	6,63086	7,47070	7,26563	7,96875	7,11426	8,04688	9,59473	0,06836
36,10006	21,2	6,92871	7,14844	7,05078	6,99707	6,84570	7,47559	7,32910	7,44629	8,16406	7,53418	7,55371	7,83691	7,19238	6,48926	7,20215	7,34375	6,75781	6,74316	6,88965	7,26563	6,76758	6,96289	6,52832	6,69922	6,61133	7,46094	7,25098	7,95898	7,10449	8,03711	9,59473	0,06836
36,10839	21,2	6,91406	7,12891	7,03125	6,97754	6,83105	7,46094	7,31934	7,43652	8,15430	7,51953	7,52930	7,82227	7,17285	6,46973	7,19238	7,33398	6,74805	6,73828	6,87988	7,25098	6,75293	6,93848	6,50391	6,67969	6,58691	7,44629	7,24121	7,94922	7,09473	8,02734	9,59473	0,06836
36,11673	21,2	6,90430	7,10938	7,01172	6,95801	6,80664	7,45117	7,31445	7,42676	8,13965	7,50977	7,51465	7,80762	7,15332	6,45508	7,17285	7,32422	6,73828	6,72852	6,87500	7,24121	6,73340	6,91895	6,48926	6,65527	6,56738	7,44141	7,23145	7,93945	7,08984	8,01758	9,59473	0,06836
36,12507	21,2	6,88965	7,08496	6,99219	6,93848	6,79199	7,44141	7,29980	7,41699	8,12988	7,50488	7,49512	7,78809	7,13379	6,43066	7,15820	7,31445	6,72852	6,72363	6,86523	7,23145	6,71387	6,89941	6,47461	6,63574	6,54785	7,42676	7,22168	7,92969	7,07520	8,00781	9,59473	0,06836
36,13340	21,2	6,87500	7,06543	6,97266	6,91895	6,77246	7,43164	7,29004	7,40234	8,12500	7,49512	7,47559	7,77344	7,11914	6,41602	7,14355	7,30957	6,71875	6,71387	6,85547	7,21680	6,69922	6,87988	6,45508	6,61621	6,52344	7,41211	7,20703	7,91504	7,07031	7,99805	9,59473	0,06836
36,14173	21,2	6,86523	7,04590	6,95313	6,89453	6,75293	7,42188	7,28516	7,38770	8,11035	7,48535	7,45605	7,75879	7,09473	6,40137	7,12402	7,29492	6,70898	6,70898	6,84570	7,20703	6,67969	6,86035	6,44043	6,59180	6,50391	7,40234	7,19727	7,91016	7,06055	7,98828	9,59473	0,06836
36,15007	21,2	6,85059	7,02637	6,93359	6,87988	6,73340	7,40723	7,27051	7,37793	8,10059	7,47559	7,43164	7,73926	7,08008	6,37695	7,10938	7,28516	6,69922	6,70410	6,83105	7,19727	6,66016	6,83594	6,42090	6,57227	6,47949	7,39258	7,18750	7,90039	7,05078	7,97852	9,59473	0,06836
36,15841	21,2	6,83594	7,00684	6,91406	6,86035	6,71387	7,39746	7,26563	7,36816	8,09082	7,46582	7,41699	7,71973	7,06055	6,36230	7,09473	7,27539	6,68945	6,69434	6,82617	7,18262	6,64063	6,81152	6,40137	6,54785	6,45996	7,38281	7,17773	7,88574	7,04590	7,97363	9,59473	0,06836
36,16674	21,2	6,82617	6,98730	6,89453	6,84082	6,69434	7,38281	7,25586	7,35840	8,08105	7,45605	7,39258	7,70020	7,04102	6,34277	7,07520	7,26563	6,67969	6,68457	6,81641	7,17773	6,62109	6,79199	6,38672	6,52344	6,43555	7,36816	7,16797	7,87598	7,03613	7,96387	9,59473	0,06836
36,17507	21,2	6,81641	6,96777	6,87500	6,82129	6,67480	7,37305	7,24609	7,34863	8,07129	7,45117	7,37793	7,68555	7,02148	6,32324	7,05566	7,25098	6,66992	6,68457	6,80664	7,16309	6,60156	6,77246	6,36719	6,49902	6,41113	7,36328	7,15332	7,87109	7,03125	7,95410	9,59473	0,06836
36,18341	21,2	6,80176	6,94824	6,85547	6,80176	6,65039	7,36816	7,23633	7,33398	8,06641	7,44141	7,35352	7,66602	7,00195	6,30371	7,04102	7,24609	6,66016	6,66992	6,79688	7,15332	6,58203	6,74805	6,34766	6,47461	6,39160	7,34863	7,14355	7,85645	7,02148	7,94434	9,59473	0,06836
36,19174	21,2	6,78711	6,92871	6,83594	6,78223	6,63086	7,35352	7,23145	7,32422	8,05664	7,43164	7,33398	7,64648	6,98242	6,28418	7,02148	7,23633	6,65039	6,66504	6,79199	7,14355	6,56738	6,72363	6,33301	6,45508	6,36719	7,33887	7,12891	7,84668	7,01172	7,93457	9,59473	0,06836
36,20008	21,3	6,77246	6,90918	6,81641	6,76270	6,61133	7,34863	7,22168	7,31445	8,04688	7,42676	7,31445	7,62695	6,96289	6,26465	7,00684	7,22656	6,64551	6,66016	6,78223	7,13379	6,54785	6,70410	6,31348	6,43066	6,34766	7,32910	7,11914	7,84180	7,00195	7,92969	9,59473	0,06836
36,20841	21,2	6,75781	6,88965	6,79688	6,73828	6,59668	7,33887	7,21191	7,30469	8,04199	7,41699	7,29492	7,60742	6,94336	6,24512	6,98730	7,21680	6,63574	6,65039	6,77246	7,11914	6,52832	6,68457	6,29395	6,40625	6,32324	7,31934	7,11426	7,83203	6,99707	7,91992	9,59473	0,06836
36,21675	21,3	6,74805	6,87012	6,77734	6,72363	6,57715	7,32910	7,20703	7,29004	8,03223	7,40723	7,27539	7,59277	6,92871	6,23047	6,97266	7,20703	6,63086	6,64551	6,76758	7,10938	6,51367	6,66016	6,27441	6,38672	6,29883	7,30957	7,09961	7,82227	6,98730	7,91016	9,59473	0,06836
36,22508	21,3	6,73828	6,85547	6,75781	6,70410	6,55762	7,31934	7,19727	7,28027	8,02734	7,40234	7,25098	7,57813	6,90918	6,20605	6,95801	7,19727	6,62109	6,64063	6,75781	7,09961	6,49414	6,64063	6,25488	6,36230	6,27930	7,29980	7,08984	7,81250	6,98242	7,90039	9,59473	0,06836
36,23341	21,2	6,72363	6,83594	6,73828	6,68457	6,53809	7,30957	7,19238	7,27051	8,01758	7,39258	7,23145	7,55859	6,88965	6,18652	6,93848	7,19238	6,61133	6,63574	6,74805	7,08984	6,47461	6,62109	6,24023	6,33789	6,25977	7,29004	7,08008	7,80273	6,97754	7,89551	9,59473	0,06836
36,24175	21,3	6,71387	6,81641	6,72363	6,66504	6,51855	7,29980	7,18750	7,26074	8,00781	7,38770	7,21680	7,54395	6,87500	6,17188	6,92383	7,18262	6,60645	6,63086	6,73828	7,08008	6,45996	6,59668	6,22070	6,31836	6,24023	7,28027	7,07031	7,79785	6,96777	7,89063	9,59473	0,06836
36,25009	21,3	6,70410	6,79688	6,70410	6,64551	6,50391	7,29004	7,17773	7,25098	8,00293	7,37793	7,19727	7,51953	6,85547	6,15234	6,90430	7,17285	6,59668	6,62598	6,72852	7,07031	6,44043	6,57715	6,20605	6,29883	6,21582	7,27051	7,06055	7,78809	6,96289	7,88086	9,59473	0,06836
36,25842	21,3	6,68945	6,77734	6,68457	6,62598	6,48438	7,28027	7,17285	7,24121	7,99805	7,37305	7,17773	7,50488	6,84082	6,13281	6,89453	7,16309	6,59180	6,61621	6,72363	7,06543	6,42090	6,55762	6,18652	6,27441	6,19629	7,26074	7,05566	7,77832	6,95801	7,87598	9,59961	0,06836
36,26676	21,3	6,67969	6,76270	6,66992	6,61133	6,46484	7,27539	7,16309	7,23145	7,98828	7,36816	7,15820	7,49512	6,81641	6,11328	6,87988	7,15332	6,58203	6,61133	6,71875	7,05566	6,40625	6,53320	6,17188	6,25488	6,17676	7,25098	7,04590	7,76855	6,94824	7,86621	9,59961	0,06836
36,27509	21,3	6,66992	6,74316	6,65039	6,59180	6,44531	7,26563	7,15820	7,22656	7,98340	7,36328	7,13867	7,47559	6,80176	6,09863	6,86035	7,14844	6,57715	6,60645	6,70898	7,04590	6,38672	6,51367	6,15234	6,23535	6,15723	7,24609	7,03613	7,76367	6,94336	7,86133	9,59473	0,06836
36,28343	21,3	6,66016	6,72363	6,63574	6,57227	6,42578	7,25586	7,14844	7,21680	7,97852	7,35352	7,11426	7,45605	6,78223	6,07910	6,84570	7,13867	6,56738	6,60156	6,70410	7,03613	6,36719	6,48926	6,13770	6,21094	6,13281	7,23633	7,02637	7,75391	6,93848	7,85156	9,59473	0,06836
36,29176	21,3	6,65039	6,70898	6,62109	6,55273	6,41113	7,24609	7,14355	7,20703	7,96875	7,34863	7,09961	7,44141	6,76758	6,05957	6,82617	7,12891	6,56250	6,59668	6,69434	7,02637	6,35254	6,46973	6,11816	6,19141	6,11328	7,22656	7,02148	7,74414	6,93359	7,84668	9,59473	0,06836
36,30009	21,3	6,64063	6,69434	6,60156	6,53809	6,39160	7,24121	7,13867	7,19727	7,96387	7,34375	7,07520	7,42676	6,75293	6,04004	6,81641	7,12891	6,55762	6,59180	6,68457	7,02148	6,33301	6,45020	6,10352	6,17188	6,09863	7,21680	7,01172	7,73926	6,92383	7,84180	9,59473	0,06836
36,30843	21,3	6,63086	6,67480	6,58691	6,51855	6,37207	7,23633	7,13379	7,18750	7,95410	7,33398	7,07031	7,40723	6,73340	6,02539	6,80176	7,11914	6,54785	6,58691	6,67969	7,01172	6,31836	6,43066	6,08887	6,15234	6,07422	7,21191	7,00195	7,73438	6,91895	7,83203	9,59473	0,06836
36,31676	21,3	6,62109	6,66016	6,56738	6,50391	6,35742	7,22656	7,12402	7,18262	7,94922	7,32910	7,05078	7,39258	6,71875	6,00586	6,78223	7,10938	6,54297	6,57715	6,67480	7,00195	6,29883	6,41602	6,06934	6,13281	6,05469	7,20215	6,99219	7,72461	6,91406	7,82227	9,59473	0,06836
36,32509	21,3	6,61133	6,64551	6,55273	6,48438	6,34277	7,22168	7,11914	7,17285	7,94922	7,32910	7,03613	7,37793	6,69922	5,98633	6,76758	7,10449	6,53809	6,57227	6,66992	6,99707	6,28418	6,39160	6,05469	6,11328	6,03516	7,19238	6,98242	7,71973	6,90918	7,82227	9,59961	0,06836
38,00005	21,2	7,07520	7,32422	7,27051	7,17285	7,01660	7,62207	7,42676	7,54883	8,30078	7,64160	7,71973	7,97852	7,38281	6,64063	7,36816	7,45117	6,89453	6,85059	7,00195	7,39258	6,92871	7,14355	6,69922	6,90430	6,76270	7,57813	7,34863	8,05176	7,18262	8,12988	9,60938	0,06836
38,00839	21,2	7,07031	7,31445	7,26074	7,16309	6,99707	7,60742	7,41699	7,53906	8,28613	7,62695	7,70996	7,97363	7,36328	6,63086	7,35352	7,43652	6,87988	6,83594	6,98730	7,37793	6,91895	7,12402	6,68457	6,88965	6,74805	7,56348	7,33887	8,04199	7,16797	8,11035	9,60449	0,06836
38,01672	21,2	7,05566	7,30469	7,24121	7,14355	6,97754	7,59277	7,40234	7,52930	8,27637	7,61230	7,69531	7,95898	7,34375	6,61621	7,33887	7,42188	6,86523	6,80176	6,97266	7,36328	6,89941	7,10449	6,66504	6,87500	6,73340	7,54883	7,32422	8,02734	7,16309	8,09570	9,59961	0,06836
38,02506	21,2	7,04102	7,29004	7,22656	7,12891	6,96289	7,57813	7,39258	7,51953	8,26172	7,59766	7,67578	7,94434	7,32422	6,60156	7,32422	7,41211	6,85059	6,78711	6,96289	7,35352	6,88477	7,08984	6,65039	6,85547	6,71875	7,53906	7,31445	8,01758	7,15332	8,08594	9,59473	0,06836
38,03339	21,2	7,03125	7,27051	7,20703	7,11426	6,94824	7,56348	7,38281	7,50488	8,24707	7,58789	7,65625	7,93457	7,30957	6,58691	7,30957	7,40234	6,84082	6,78223	6,95313	7,34375	6,87012	7,07520	6,63574	6,84082	6,70410	7,52930	7,30957	8,00781	7,14355	8,07617	9,58984	0,06836
38,04172	21,2	7,01660	7,25098	7,18750	7,09473	6,93359	7,55371	7,37305	7,49512	8,23730	7,57813	7,64160	7,91504	7,29004	6,57227	7,29980	7,39258	6,83105	6,77734	6,94336	7,32910	6,85547	7,05566	6,62109	6,82129	6,68945	7,51953	7,29492	7,99805	7,13379	8,06152	9,58984	0,06836
38,05006	21,2	7,00684	7,23633	7,16797	7,08008	6,91895	7,53906	7,36328	7,48535	8,22754	7,56836	7,62695	7,90527	7,27539	6,56250	7,28027	7,38281	6,82129	6,77734	6,93359	7,31934	6,84082	7,03613	6,60645	6,80176	6,67480	7,50977	7,28516	7,98828	7,12402	8,05176	9,58984	0,06836
38,05839	21,2	6,99707	7,22168	7,15332	7,06055	6,89941	7,52930	7,35352	7,47070	8,21777	7,56348	7,61230	7,89063	7,25586	6,54785	7,26563	7,36816	6,81152	6,77734	6,92383	7,31445	6,82617	7,02148	6,59180	6,78223	6,66016	7,49512	7,27539	7,97852	7,11914	8,04199	9,58984	0,06836
38,06673	21,3	6,98242	7,20215	7,12891	7,05078	6,88477	7,51953	7,34375	7,46094	8,20801	7,54883	7,59766	7,87598	7,24121	6,52832	7,25098	7,36328	6,80176	6,77734	6,91895	7,29980	6,81152	7,00195	6,57715	6,76270	6,64551	7,48535	7,26563	7,96875	7,10938	8,03711	9,58984	0,06836
38,07506	21,2	6,96777	7,18262	7,11426	7,03613	6,87012	7,50488	7,33398	7,44629	8,19336	7,53906	7,57813	7,86133	7,22168	6,50879	7,23145	7,35352	6,79199	6,78223	6,90918	7,29004	6,79199	6,98242	6,56250	6,74316	6,62598	7,47559	7,25586	7,95410	7,09961	8,02734	9,58984	0,06836
38,08340	21,2	6,95801	7,16797	7,08984	7,01660	6,85059	7,49512	7,32422	7,43652	8,18359	7,52930	7,56348	7,84668	7,20215	6,49414	7,21680	7,34375	6,78223	6,77246	6,89941	7,27539	6,77734	6,96777	6,54785	6,72363	6,60645	7,46582	7,24609	7,94922	7,09473	8,01758	9,58984	0,06836
38,09173	21,3	6,94336	7,14844	7,07031	6,99707	6,83594	7,48047	7,30957	7,42188	8,17871	7,52441	7,54395	7,82715	7,18262	6,47461	7,20215	7,33398	6,77246	6,76270	6,88965	7,26563	6,76270	6,93848	6,52832	6,70410	6,58691	7,45117	7,23633	7,93457	7,08496	8,00781	9,58496	0,06836
38,10007	21,2	6,92871	7,12891	7,05078	6,97754	6,82129	7,47070	7,30469	7,41699	8,16406	7,50977	7,52441	7,81250	7,16797	6,45996	7,18750	7,32422	6,75781	6,75781	6,87988	7,25586	6,74316	6,92383	6,51367	6,67969	6,56738	7,43652	7,22656	7,92969	7,07520	8,00293	9,58496	0,06836
38,10840	21,3	6,91406	7,10938	7,03613	6,96289	6,80176	7,46094	7,29004	7,40234	8,15430	7,50000	7,50488	7,79785	7,14844	6,44043	7,16797	7,31445	6,75293	6,73828	6,87500	7,24121	6,72852	6,90430	6,49414	6,66016	6,54785	7,42676	7,21191	7,91504	7,07031	7,99316	9,58984	0,06836
38,11674	21,3	6,89941	7,08984	7,01172	6,94824	6,78223	7,44629	7,28516	7,38770	8,14453	7,49023	7,48535	7,78320	7,12891	6,42090	7,15332	7,29980	6,74316	6,73340	6,86035	7,23145	6,70898	6,87988	6,47461	6,63574	6,52832	7,41699	7,19727	7,91016	7,05566	7,98340	9,58496	0,06836
38,12507	21,2	6,88477	7,07031	6,99219	6,92383	6,76270	7,43652	7,27539	7,37793	8,13477	7,48535	7,46582	7,76367	7,10938	6,40625	7,13379	7,28516	6,73340	6,72852	6,85059	7,21680	6,69434	6,86035	6,45996	6,61621	6,50879	7,40723	7,18750	7,89551	7,05078	7,97363	9,58984	0,06836
38,13340	21,3	6,87500	7,05078	6,96777	6,90430	6,73828	7,42676	7,26563	7,36328	8,12500	7,47559	7,44629	7,74902	7,08496	6,38672	7,11914	7,28027	6,72363	6,72363	6,84082	7,20703	6,67480	6,83594	6,44043	6,59180	6,48926	7,39258	7,17285	7,88574	7,04102	7,96387	9,58984	0,06836
38,14174	21,2	6,86523	7,03125	6,95313	6,88477	6,72363	7,41211	7,25586	7,35352	8,11523	7,46582	7,43164	7,73438	7,07031	6,36719	7,09961	7,27051	6,71387	6,70898	6,83594	7,19727	6,65527	6,81641	6,42578	6,56738	6,46484	7,38281	7,16309	7,87598	7,03613	7,95410	9,58496	0,06836
38,15007	21,3	6,85059	7,01172	6,92383	6,86523	6,70410	7,40234	7,24609	7,33887	8,10547	7,45605	7,41211	7,71484	7,05078	6,34766	7,08008	7,25586	6,70898	6,70410	6,82129	7,18750	6,64063	6,79199	6,40625	6,54785	6,44043	7,37305	7,15332	7,86621	7,02637	7,94434	9,58984	0,06836
38,15841	21,3	6,83594	6,98730	6,90430	6,84570	6,67969	7,39258	7,23633	7,32910	8,09570	7,44629	7,38281	7,69531	7,03125	6,32813	7,06543	7,24609	6,69434	6,69922	6,81641	7,17285	6,62109	6,76758	6,38672	6,52344	6,42090	7,36328	7,13867	7,85645	7,01660	7,93457	9,58984	0,06836
38,16674	21,3	6,82617	6,96777	6,88477	6,83105	6,66016	7,38281	7,23145	7,31445	8,08594	7,44141	7,36816	7,67578	7,00684	6,30859	7,04590	7,23633	6,68945	6,70898	6,80176	7,16309	6,60156	6,74316	6,36719	6,49902	6,40137	7,34863	7,12891	7,84668	7,00684	7,92969	9,58984	0,06836
38,17508	21,3	6,81641	6,95313	6,86523	6,80664	6,64063	7,36816	7,22168	7,30957	8,07617	7,43164	7,34863	7,66113	6,99219	6,28906	7,03125	7,22656	6,67969	6,70410	6,79688	7,15332	6,58203	6,72363	6,35254	6,47949	6,37695	7,33887	7,11914	7,83691	6,99707	7,91992	9,58984	0,06836
38,18341	21,3	6,80176	6,92383	6,84570	6,79199	6,62598	7,35840	7,21191	7,29492	8,06641	7,42676	7,32422	7,64160	6,97266	6,26953	7,01172	7,21680	6,66992	6,69922	6,78711	7,13867	6,56738	6,69922	6,33301	6,45508	6,35742	7,32422	7,10938	7,82715	6,99219	7,91016	9,58496	0,06836
38,19174	21,3	6,78711	6,90918	6,82617	6,76758	6,60156	7,34863	7,20215	7,28516	8,05664	7,41699	7,30957	7,62695	6,95313	6,25488	6,99707	7,20703	6,66016	6,68457	6,77734	7,12891	6,54785	6,67480	6,31348	6,43066	6,33301	7,31934	7,09473	7,81738	6,98242	7,90039	9,58984	0,06836
38,20008	21,3	6,77246	6,88965	6,80176	6,74805	6,58691	7,33887	7,19238	7,27539	8,05176	7,40723	7,29004	7,60742	6,93848	6,23535	6,97754	7,19727	6,65527	6,67480	6,76758	7,11914	6,52344	6,65527	6,29395	6,40625	6,31348	7,30957	7,08496	7,81250	6,97754	7,89551	9,58984	0,06836
38,20841	21,3	6,75781	6,87500	6,78223	6,73340	6,56738	7,32910	7,18750	7,26563	8,04199	7,40234	7,27051	7,58789	6,91895	6,21582	6,96289	7,18750	6,64551	6,66504	6,75781	7,10938	6,50391	6,63086	6,27930	6,38184	6,29395	7,29980	7,08008	7,79785	6,96777	7,88574	9,58984	0,06836
38,21675	21,3	6,74805	6,85547	6,76270	6,71387	6,54785	7,31934	7,17773	7,25586	8,03223	7,39258	7,25098	7,57324	6,89941	6,20117	6,94824	7,18262	6,63574	6,66016	6,75293	7,09473	6,48926	6,61133	6,25977	6,36230	6,26953	7,29004	7,06543	7,78809	6,96289	7,87598	9,58496	0,06836
38,22509	21,2	6,73828	6,84082	6,74316	6,69434	6,52832	7,30957	7,17285	7,24609	8,02734	7,38281	7,22656	7,55371	6,87988	6,18164	6,92871	7,17285	6,62598	6,65527	6,73828	7,08984	6,46973	6,59180	6,24023	6,33789	6,25000	7,28027	7,05566	7,78320	6,95313	7,87109	9,58984	0,06836
38,23342	21,2	6,72363	6,81641	6,72363	6,67480	6,50879	7,29980	7,16309	7,23633	8,01758	7,37793	7,21191	7,53418	6,86523	6,16211	6,91406	7,16309	6,62109	6,65039	6,73340	7,08008	6,45020	6,56738	6,22559	6,31348	6,23047	7,27051	7,05078	7,77344	6,94336	7,86133	9,58984	0,06836
38,24176	21,2	6,71387	6,80176	6,70898	6,65527	6,48926	7,29004	7,15332	7,22168	8,00781	7,37305	7,19238	7,51953	6,84570	6,14258	6,89453	7,15332	6,61133	6,64063	6,72852	7,06543	6,43066	6,54785	6,21094	6,28906	6,21094	7,26074	7,04102	7,76367	6,93848	7,85645	9,58496	0,06836
38,25009	21,2	6,69922	6,78223	6,68945	6,63574	6,46973	7,28027	7,14844	7,21191	7,99805	7,36328	7,17773	7,50000	6,83105	6,12305	6,87988	7,14844	6,60645	6,64063	6,71875	7,06055	6,41113	6,52832	6,19141	6,26953	6,18652	7,25098	7,03125	7,75879	6,93359	7,84668	9,58984	0,06836
38,25842	21,3	6,68945	6,76270	6,66992	6,61621	6,45508	7,27051	7,14355	7,20703	7,99316	7,35840	7,15820	7,48535	6,81152	6,10352	6,86035	7,13867	6,59668	6,63086	6,70898	7,05078	6,39648	6,50879	6,17188	6,24512	6,16699	7,24121	7,02148	7,74902	6,92383	7,84180	9,58984	0,06836
38,26676	21,3	6,67969	6,74805	6,65527	6,59668	6,43555	7,26563	7,13379	7,19238	7,98340	7,34863	7,13379	7,47070	6,79199	6,08887	6,84570	7,12891	6,59180	6,62109	6,70410	7,04102	6,37695	6,48926	6,15723	6,22559	6,14258	7,23145	7,01660	7,73926	6,91895	7,83203	9,58984	0,06836
