18.02.2020	15:10:00
h	°C	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32
138,21691	22,9	7,74902	7,58789	7,63184	8,05664	8,08594	3,46680	2,85156	3,50098	3,38379	3,65234	3,10547	3,57422	3,83301	1,15234	1,81641	2,81738	2,63672	3,04688	2,26563	2,48047	2,92480	4,04785	2,65625	2,64160	2,88086	4,37988	3,81836	1,78711	3,71582	3,56934	9,99512	0,08301
138,22524	22,9	7,74902	7,57324	7,62207	8,05664	8,08105	3,27148	2,64160	3,27148	3,16406	3,40820	2,89551	3,35449	3,61328	1,05957	1,68945	2,59277	2,41211	2,80273	2,07520	2,27051	2,70996	3,79395	2,46094	2,43164	2,65625	4,18457	3,62305	1,67480	3,53516	3,34961	9,99512	0,08301
138,23358	22,9	7,73926	7,56348	7,61230	8,04688	8,06641	3,09082	2,44629	3,05664	2,97852	3,15918	2,70020	3,14453	3,41797	0,98633	1,58203	2,39746	2,20703	2,58789	1,90918	2,08984	2,51953	3,53516	2,28516	2,23633	2,45605	3,99902	3,42773	1,57227	3,35449	3,15430	9,99512	0,08301
138,24191	22,9	7,73438	7,55859	7,60742	8,03711	8,05664	2,90039	2,27051	2,84668	2,77832	2,93457	2,51953	2,95410	3,21777	0,92285	1,48926	2,22656	2,03613	2,38281	1,76758	1,93359	2,34863	3,29590	2,11914	2,07031	2,29004	3,81348	3,23730	1,48438	3,17871	2,96875	9,99512	0,08301
138,25025	22,9	7,72461	7,53906	7,59277	8,02734	8,05176	2,73926	2,10938	2,65625	2,60742	2,71973	2,35352	2,76855	3,03223	0,86426	1,40137	2,08008	1,88477	2,19238	1,64063	1,80176	2,19238	3,07129	1,98730	1,93359	2,13867	3,63770	3,06641	1,40137	3,01758	2,79297	9,99512	0,08301
138,25858	22,9	7,71484	7,52930	7,58301	8,02246	8,04199	2,57813	1,95801	2,47559	2,43652	2,52930	2,20215	2,59766	2,85645	0,81543	1,32324	1,94824	1,74805	2,04102	1,53809	1,68457	2,06055	2,87109	1,85547	1,81152	2,00195	3,47656	2,90039	1,33301	2,86621	2,63184	9,99512	0,08301
138,26692	22,9	7,70508	7,51953	7,57324	8,01270	8,03711	2,42676	1,82129	2,30957	2,28516	2,34863	2,06543	2,44629	2,69531	0,77148	1,25488	1,83105	1,62598	1,89453	1,44531	1,58691	1,93848	2,69043	1,75781	1,69922	1,88477	3,31543	2,74902	1,26465	2,72461	2,48535	9,99512	0,08301
138,27525	22,9	7,69531	7,49512	7,56348	8,01270	8,02246	2,29004	1,69922	2,15820	2,14844	2,19238	1,93359	2,29980	2,53906	0,73242	1,19141	1,73340	1,52832	1,78223	1,36230	1,49902	1,83105	2,51953	1,66992	1,60645	1,78711	3,16895	2,60254	1,21094	2,58301	2,35352	9,99512	0,08301
138,28359	22,9	7,68555	7,48535	7,55371	8,00293	8,02246	2,16309	1,59180	2,03125	2,02637	2,04590	1,82129	2,17285	2,40723	0,69336	1,13770	1,64063	1,44043	1,66504	1,29395	1,42578	1,73828	2,36816	1,58203	1,51855	1,69434	3,02734	2,48535	1,16211	2,46094	2,23145	9,99512	0,08301
138,29192	22,9	7,66602	7,46582	7,54883	7,99805	8,00781	2,04590	1,49414	1,90918	1,91406	1,91895	1,71875	2,05566	2,27539	0,66406	1,08398	1,56738	1,36230	1,56738	1,22559	1,35742	1,66016	2,24609	1,50879	1,44531	1,61133	2,89551	2,36816	1,11328	2,33887	2,11914	9,99512	0,07813
138,30026	22,9	7,66113	7,45117	7,53418	7,98828	7,99805	1,93848	1,40625	1,80176	1,81641	1,80664	1,62598	1,94824	2,16309	0,62988	1,03516	1,49414	1,28418	1,47949	1,16699	1,28906	1,58203	2,11914	1,44531	1,37695	1,53809	2,78320	2,26074	1,06445	2,23633	2,02637	9,99512	0,08301
138,30859	22,9	7,63672	7,42676	7,51953	7,98340	7,97852	1,84082	1,32813	1,70410	1,78711	1,70410	1,54297	1,85547	2,05566	0,60547	0,99609	1,42578	1,22070	1,39648	1,11816	1,23535	1,51367	2,00684	1,38672	1,31836	1,47461	2,67578	2,15332	1,03027	2,13867	1,92871	9,99512	0,08301
138,31693	22,9	7,63184	7,41211	7,50488	7,97363	7,96875	1,74805	1,25977	1,61133	1,70410	1,61133	1,46973	1,76270	1,95801	0,58594	0,95215	1,36230	1,16699	1,32813	1,06934	1,18164	1,45508	1,91406	1,32813	1,26465	1,41113	2,55859	2,06543	0,99121	2,04590	1,84570	9,99512	0,08301
138,32526	22,9	7,61719	7,39258	7,49023	7,96387	7,96387	1,66504	1,19629	1,53320	1,63574	1,52832	1,40137	1,68457	1,86523	0,56152	0,91797	1,30859	1,11328	1,26465	1,03027	1,13770	1,40137	1,82617	1,27930	1,21094	1,35742	2,46094	1,98242	0,96191	1,95801	1,76758	9,99512	0,08301
140,00022	22,9	7,90039	7,68066	7,79785	8,15430	8,21289	6,92383	6,93359	7,43652	7,41699	7,44629	7,36816	7,40723	7,56348	6,51367	7,20703	8,17383	7,27539	7,04590	7,55859	8,12500	7,57813	8,23242	7,36816	7,83691	8,09570	7,74414	7,60742	7,75879	6,92871	7,90527	9,99512	0,08301
140,00855	22,9	7,88574	7,66602	7,78320	8,14941	8,20801	6,86523	6,80176	7,29492	7,26563	7,30469	7,15820	7,20703	7,37793	6,32813	7,09473	8,09570	7,17773	6,94336	7,46094	8,02734	7,47559	8,11035	7,25586	7,70508	7,97852	7,70996	7,55371	7,67090	6,88965	7,84180	9,99512	0,07813
140,01689	22,9	7,90039	7,66602	7,79785	8,14453	8,22266	6,80176	6,63574	7,12891	7,10449	7,14844	6,93848	7,01172	7,21680	6,08887	6,91895	8,01758	7,08496	6,87988	7,37305	7,91992	7,37305	8,01270	7,16797	7,60254	7,87598	7,65625	7,50000	7,55859	6,84570	7,75879	9,99512	0,07813
140,02522	22,9	7,91016	7,65625	7,79297	8,14453	8,22266	6,73340	6,50879	7,01660	7,01172	7,06543	6,83105	6,90430	7,15332	5,91309	6,75781	7,93945	7,01172	6,82129	7,29492	7,83691	7,28516	7,93457	7,08496	7,52930	7,79785	7,60254	7,44629	7,42676	6,79199	7,67090	9,99512	0,08301
140,03356	22,9	7,90039	7,65137	7,77832	8,13965	8,21777	6,66992	6,42578	6,93359	6,95313	7,00684	6,75781	6,83594	7,10938	5,78125	6,64551	7,84180	6,93359	6,76758	7,20703	7,75879	7,19727	7,85156	7,01172	7,47070	7,71973	7,53906	7,38281	7,28516	6,72852	7,56348	9,99512	0,07813
140,04189	22,9	7,89063	7,64648	7,77344	8,13477	8,20801	6,60156	6,35254	6,86523	6,89453	6,95801	6,68457	6,77734	7,06543	5,65430	6,52832	7,74902	6,83594	6,67480	7,11426	7,65625	7,09961	7,77832	6,91895	7,38281	7,61719	7,46094	7,29980	7,11426	6,66016	7,45117	9,99512	0,08301
140,05023	22,9	7,88574	7,63672	7,76367	8,13477	8,20313	6,52832	6,26953	6,79688	6,82617	6,91895	6,60645	6,70410	7,00684	5,51270	6,38184	7,63672	6,71387	6,58691	7,00195	7,52441	6,98730	7,68066	6,81641	7,28516	7,51953	7,38281	7,20215	6,92871	6,58691	7,33398	9,99512	0,08301
140,05856	22,9	7,87598	7,62695	7,75391	8,12988	8,19824	6,45020	6,19141	6,70898	6,74805	6,86523	6,52344	6,62598	6,93848	5,35156	6,23047	7,50488	6,59668	6,47949	6,87988	7,38770	6,86035	7,58789	6,70898	7,16309	7,39746	7,28516	7,10449	6,70898	6,51367	7,20215	9,99512	0,08301
140,06690	22,9	7,89063	7,60742	7,76367	8,12500	8,19336	6,35742	6,05957	6,61133	6,65039	6,78223	6,41602	6,52344	6,84570	5,14648	6,04492	7,33398	6,42578	6,35254	6,70898	7,20703	6,70898	7,46094	6,57227	7,02148	7,25098	7,19238	7,00684	6,45996	6,41602	7,06055	9,99512	0,08301
140,07523	22,9	7,87109	7,61719	7,74414	8,12988	8,18359	6,28418	5,96680	6,54297	6,56738	6,72363	6,32324	6,44531	6,77246	4,94629	5,87402	7,18750	6,29883	6,24023	6,55762	7,05078	6,58203	7,35840	6,45508	6,90918	7,11914	7,10449	6,90918	6,23047	6,33789	6,92871	9,99512	0,07813
140,08357	23,0	7,86133	7,61230	7,73438	8,12500	8,17871	6,20117	5,86426	6,44531	6,47949	6,65039	6,22559	6,35742	6,70410	4,73145	5,70313	7,00684	6,14746	6,12793	6,40625	6,87988	6,43066	7,24609	6,31836	6,76270	6,97266	7,01172	6,81152	5,97168	6,25000	6,78223	9,99512	0,07813
140,09190	23,0	7,85156	7,60254	7,74414	8,12012	8,17383	6,11328	5,75684	6,34766	6,39160	6,55273	6,11816	6,28418	6,60156	4,49707	5,50293	6,82129	5,98633	5,98633	6,22559	6,70410	6,27441	7,13379	6,18652	6,62109	6,82617	6,90918	6,71387	5,71289	6,15723	6,64551	9,99512	0,08301
140,10023	23,0	7,85645	7,59766	7,73926	8,12012	8,16895	6,03027	5,63477	6,25977	6,28906	6,46973	6,01074	6,19629	6,51367	4,25293	5,27832	6,62598	5,81543	5,84473	6,05469	6,50879	6,10352	7,01172	6,03516	6,46484	6,65039	6,79688	6,61133	5,40039	6,06445	6,47949	9,99512	0,08301
140,10857	23,0	7,85156	7,58789	7,72949	8,11523	8,16406	5,92773	5,50293	6,16211	6,18652	6,37207	5,87402	6,09375	6,40625	3,99902	5,02441	6,40625	5,61035	5,66895	5,85449	6,30859	5,92285	6,87012	5,86426	6,28906	6,47949	6,68945	6,46973	5,09766	5,95215	6,31836	9,99512	0,07813
140,11690	23,0	7,84180	7,57813	7,71484	8,11035	8,15430	5,82520	5,35645	6,04492	6,07422	6,27930	5,74219	5,98145	6,30859	3,73535	4,77051	6,16211	5,41992	5,49805	5,63477	6,08398	5,75195	6,71875	5,69824	6,11816	6,29883	6,55762	6,33789	4,77539	5,83496	6,13281	9,99512	0,07813
140,12524	23,0	7,83691	7,56836	7,71484	8,11035	8,14453	5,70801	5,21484	5,91309	5,94727	6,16211	5,59570	5,85449	6,18164	3,48145	4,50195	5,91797	5,21484	5,31250	5,41016	5,84961	5,55664	6,56738	5,51270	5,90820	6,09375	6,42578	6,20117	4,44336	5,71777	5,95703	9,99512	0,07813
140,13357	23,0	7,83203	7,55859	7,70508	8,10547	8,13965	5,57617	5,05371	5,78125	5,80566	6,04004	5,42480	5,72266	6,06445	3,23730	4,21387	5,64453	5,00000	5,10254	5,13672	5,59570	5,32715	6,39648	5,31738	5,69336	5,86914	6,27930	6,03516	4,11621	5,58594	5,74219	9,99512	0,08301
140,14191	23,0	7,83203	7,54883	7,70020	8,10059	8,13477	5,42480	4,86816	5,62500	5,63477	5,90820	5,25391	5,58105	5,91309	2,97852	3,92578	5,35645	4,75098	4,89258	4,87305	5,30273	5,10254	6,22070	5,10254	5,47852	5,63477	6,11816	5,87402	3,79395	5,43457	5,53223	9,99512	0,08301
140,15024	23,0	7,82715	7,54395	7,69043	8,10059	8,12988	5,27832	4,69238	5,46387	5,48340	5,75195	5,06836	5,41016	5,76172	2,73438	3,65234	5,05859	4,49707	4,67773	4,58008	5,00488	4,85840	6,03516	4,88281	5,23926	5,40527	5,95215	5,68848	3,47656	5,26855	5,31250	9,99512	0,08301
140,15857	23,0	7,82227	7,52930	7,69043	8,09570	8,12500	5,10254	4,49219	5,29297	5,31738	5,58594	4,87305	5,25391	5,60059	2,50000	3,37891	4,73633	4,21875	4,42383	4,26270	4,69238	4,61426	5,82520	4,63867	4,98535	5,14160	5,78125	5,48828	3,18359	5,09766	5,08789	9,99512	0,08301
140,16691	23,0	7,82227	7,51953	7,68555	8,08105	8,11523	4,93652	4,28223	5,10742	5,12207	5,41992	4,66309	5,07813	5,41992	2,27539	3,11523	4,42383	3,92090	4,16504	3,94531	4,35547	4,33105	5,61523	4,38965	4,71191	4,85840	5,59570	5,28320	2,90039	4,93164	4,85352	9,99512	0,07813
140,17524	23,0	7,81250	7,50977	7,68066	8,08105	8,12012	4,75586	4,06250	4,92188	4,91699	5,21973	4,45801	4,88770	5,24414	2,07031	2,86621	4,09668	3,63281	3,90625	3,62305	4,00879	4,06738	5,38086	4,13086	4,44336	4,57520	5,40527	5,07813	2,64648	4,74609	4,61426	9,99512	0,08301
140,18358	23,0	7,80762	7,50488	7,67578	8,08105	8,12012	4,57031	3,84766	4,71680	4,71680	5,02930	4,24805	4,69238	5,04883	1,87988	2,64160	3,75488	3,33496	3,63281	3,29590	3,67188	3,78418	5,14648	3,86719	4,16016	4,28711	5,20020	4,86328	2,41211	4,56543	4,38477	9,99512	0,08301
140,19191	23,0	7,79785	7,50000	7,67578	8,08105	8,10547	4,37988	3,61816	4,51172	4,49219	4,81445	4,03320	4,47754	4,84375	1,71387	2,43164	3,44238	3,05176	3,34473	2,98828	3,33984	3,52051	4,90234	3,59863	3,87207	3,99902	5,00488	4,65332	2,20215	4,37988	4,14551	9,99512	0,08301
140,20025	23,0	7,79297	7,49023	7,66602	8,07129	8,10059	4,18945	3,38867	4,28711	4,27734	4,59473	3,80859	4,27246	4,63379	1,56250	2,24609	3,13477	2,76367	3,07617	2,69043	3,02734	3,25195	4,63867	3,33984	3,59863	3,71582	4,80957	4,44336	2,02637	4,18945	3,90625	9,99512	0,07813
140,20858	23,0	7,78320	7,48535	7,66113	8,06152	8,10059	3,98926	3,16406	4,06738	4,05273	4,36035	3,59375	4,05273	4,41895	1,43066	2,07031	2,84668	2,50000	2,81250	2,42188	2,74414	2,99805	4,37012	3,09570	3,32520	3,44238	4,60938	4,23340	1,87500	4,00879	3,66211	9,99512	0,08301
140,21692	23,0	7,77832	7,47070	7,65137	8,06152	8,09570	3,78906	2,94434	3,84766	3,82324	4,12598	3,37891	3,84766	4,20898	1,32324	1,92383	2,58789	2,25586	2,55859	2,18750	2,49512	2,75391	4,11133	2,85645	3,06641	3,18848	4,40918	4,02344	1,72852	3,81836	3,44238	9,99512	0,08301
140,22525	23,0	7,77344	7,46582	7,64160	8,04688	8,08594	3,59863	2,73926	3,62793	3,61328	3,88672	3,16406	3,64258	3,99902	1,21582	1,79199	2,36816	2,04102	2,31445	1,97754	2,26074	2,53906	3,83789	2,64160	2,83203	2,93945	4,21875	3,81836	1,61621	3,63281	3,22266	9,99512	0,08301
140,23359	23,0	7,75879	7,45605	7,63672	8,04199	8,07617	3,41797	2,53906	3,40820	3,40820	3,65234	2,96875	3,43750	3,79395	1,12793	1,67480	2,16797	1,86523	2,10938	1,81152	2,06543	2,34375	3,58887	2,45117	2,62207	2,71973	4,02832	3,61328	1,50879	3,45703	3,01758	9,99512	0,08301
140,24192	23,0	7,75879	7,44629	7,63672	8,03711	8,07617	3,23730	2,36328	3,19824	3,20313	3,42773	2,77832	3,23730	3,59863	1,05469	1,56738	1,99707	1,69922	1,93359	1,66504	1,89453	2,17285	3,33496	2,28027	2,43164	2,50977	3,84766	3,42285	1,41602	3,29102	2,83203	9,99512	0,08301
140,25026	23,0	7,74902	7,43652	7,62695	8,03223	8,06152	3,06152	2,19238	3,01270	3,01758	3,20313	2,60742	3,05176	3,40332	0,98145	1,47949	1,85547	1,55762	1,76270	1,53809	1,75293	2,02637	3,10547	2,11914	2,25586	2,32910	3,66211	3,23242	1,33789	3,11523	2,65137	9,99512	0,08301
140,25859	23,0	7,74902	7,42188	7,61719	8,03223	8,05176	2,90527	2,03613	2,81738	2,83691	3,00781	2,44141	2,87598	3,22754	0,92773	1,39648	1,72852	1,43066	1,62109	1,42578	1,62109	1,88477	2,89551	1,97754	2,09473	2,16797	3,48145	3,05176	1,26465	2,95410	2,48535	9,99512	0,08301
140,26692	23,0	7,73438	7,41211	7,60254	8,01758	8,04199	2,73926	1,89453	2,62695	2,66113	2,80273	2,29004	2,71973	3,05176	0,86914	1,31348	1,62109	1,32813	1,49902	1,34277	1,52344	1,76758	2,70508	1,86035	1,96777	2,03125	3,33008	2,90527	1,20605	2,79785	2,33887	9,99512	0,07813
140,27526	23,0	7,72461	7,39746	7,59277	8,01758	8,03711	2,59277	1,77246	2,47070	2,50488	2,62207	2,15820	2,56348	2,89063	0,82520	1,25000	1,52832	1,24512	1,38672	1,25977	1,43555	1,66504	2,53418	1,75293	1,84570	1,91406	3,18359	2,74902	1,15234	2,65625	2,20215	9,99512	0,07813
140,28359	23,0	7,71484	7,38281	7,58301	8,00781	8,03223	2,46094	1,65527	2,32422	2,36816	2,44629	2,03613	2,42676	2,74414	0,78125	1,19141	1,44531	1,17188	1,29395	1,19629	1,35254	1,58203	2,37305	1,66504	1,74316	1,80664	3,03711	2,61719	1,10352	2,51953	2,08008	9,99512	0,08301
140,29193	23,0	7,70508	7,36816	7,57324	8,00781	8,01758	2,32910	1,55762	2,19238	2,24121	2,30469	1,92383	2,30957	2,60742	0,74219	1,13770	1,37207	1,10352	1,22070	1,13281	1,28906	1,50391	2,23633	1,58691	1,65527	1,71387	2,90039	2,48535	1,05957	2,40234	1,97266	9,99512	0,08301
140,30026	23,0	7,69531	7,35840	7,56836	7,99805	8,01270	2,21680	1,46973	2,07031	2,12402	2,16797	1,82617	2,19238	2,47559	0,71289	1,08398	1,31348	1,04492	1,15234	1,08398	1,23047	1,43555	2,10938	1,51367	1,57227	1,63574	2,77832	2,36816	1,02051	2,29004	1,87988	9,99512	0,08301
140,30860	23,0	7,68066	7,34375	7,55371	7,98828	7,99805	2,10449	1,38672	1,95801	2,01172	2,04590	1,73828	2,08496	2,36328	0,67871	1,04004	1,25000	0,99609	1,09375	1,03027	1,17676	1,38184	1,99707	1,45508	1,50879	1,55762	2,65625	2,26563	0,97656	2,18262	1,78711	9,99512	0,08301
140,31694	23,0	7,66113	7,32910	7,54395	7,98340	7,99316	2,00195	1,31836	1,86035	1,91895	1,93359	1,64551	1,99219	2,25098	0,64941	1,00098	1,20117	0,95215	1,04004	0,99121	1,12793	1,31836	1,89941	1,39160	1,43555	1,48926	2,53906	2,15332	0,93750	2,08008	1,69922	9,99512	0,08301
140,32527	23,0	7,66113	7,30957	7,52930	7,97363	8,00293	1,88965	1,22559	1,73828	1,80176	1,81152	1,54785	1,87988	2,12891	0,61523	0,94238	1,12793	0,88867	0,97168	0,93262	1,05957	1,25000	1,78223	1,31348	1,36230	1,41113	2,42676	2,05078	0,89355	1,98730	1,61133	9,99512	0,08301
142,00022	22,9	7,90527	7,71973	7,81250	8,15918	8,22754	6,95313	6,97266	7,48535	7,44141	7,51953	7,42188	7,48535	7,64648	6,57715	7,25098	8,19824	7,29004	7,05566	7,54395	8,10547	7,59277	8,16406	7,35840	7,85645	8,06152	7,77344	7,65137	7,74902	6,96777	7,91992	9,99512	0,08301
142,00856	22,9	7,88574	7,70508	7,79785	8,14941	8,22266	6,89453	6,85059	7,36328	7,29980	7,38770	7,23145	7,29004	7,47559	6,40625	7,13379	8,11523	7,19238	6,96289	7,45605	8,01270	7,49512	8,06641	7,26074	7,72461	7,96387	7,72949	7,59277	7,65625	6,91895	7,84180	9,99512	0,07813
142,01689	22,9	7,90039	7,70508	7,80762	8,15430	8,22754	6,82129	6,69434	7,20215	7,15332	7,23145	7,02637	7,09473	7,30469	6,17676	6,94824	8,04199	7,10449	6,90430	7,37305	7,92969	7,40723	7,98828	7,17285	7,62695	7,88086	7,68066	7,54395	7,51953	6,86035	7,76855	9,99512	0,08301
142,02523	22,9	7,90039	7,70020	7,79785	8,14941	8,22754	6,75781	6,57227	7,09473	7,05566	7,13867	6,89941	6,97266	7,21680	5,97656	6,76758	7,97363	7,02637	6,84570	7,30469	7,84668	7,33398	7,91504	7,10938	7,56836	7,80273	7,62695	7,48047	7,36816	6,80664	7,67578	9,99512	0,07813
142,03356	22,9	7,89551	7,69043	7,78809	8,14453	8,22754	6,68945	6,47461	7,01172	6,98730	7,07031	6,82129	6,87988	7,15332	5,83496	6,63086	7,89551	6,94824	6,78711	7,23633	7,77344	7,25098	7,86133	7,05566	7,50000	7,74414	7,56348	7,40723	7,19238	6,73828	7,58789	9,99512	0,07813
142,04190	22,9	7,88574	7,68066	7,77832	8,13965	8,21289	6,62109	6,38184	6,92383	6,91895	7,00684	6,71875	6,80664	7,09473	5,70313	6,49902	7,80762	6,86523	6,71875	7,14355	7,66602	7,16309	7,79785	6,97266	7,42676	7,65137	7,48535	7,33398	6,99219	6,66992	7,48047	9,99512	0,07813
142,05023	22,9	7,88086	7,67090	7,77344	8,13477	8,20801	6,55273	6,30371	6,85547	6,86523	6,95313	6,64551	6,73340	7,04102	5,56641	6,34277	7,69531	6,76758	6,63574	7,05078	7,57813	7,07520	7,71484	6,87988	7,34863	7,55859	7,41699	7,25098	6,75781	6,60156	7,35840	9,99512	0,08301
142,05857	22,9	7,88086	7,66113	7,76367	8,13477	8,20801	6,47949	6,21582	6,78223	6,80176	6,89941	6,55762	6,66016	6,95313	5,41504	6,18652	7,58789	6,66504	6,54297	6,95801	7,45605	6,96289	7,62207	6,77734	7,25098	7,45605	7,33887	7,16309	6,50391	6,52344	7,25098	9,99512	0,07813
142,06690	22,9	7,87598	7,65625	7,75879	8,12988	8,19824	6,40625	6,11816	6,69922	6,73828	6,84570	6,47949	6,57715	6,88965	5,24902	6,01074	7,45117	6,54785	6,44531	6,83105	7,33398	6,85059	7,52930	6,68945	7,14844	7,35352	7,25098	7,08496	6,22559	6,44043	7,13379	9,99512	0,08301
142,07524	22,9	7,87109	7,64648	7,74902	8,12500	8,19336	6,33789	6,03027	6,63086	6,65039	6,78223	6,38672	6,50391	6,81641	5,07813	5,83496	7,31934	6,42578	6,34277	6,70410	7,20703	6,74316	7,44141	6,58691	7,05078	7,24609	7,17285	6,99707	5,95215	6,37207	7,01660	9,99512	0,07813
142,08357	22,9	7,86621	7,64160	7,73926	8,12500	8,18848	6,26465	5,93750	6,55273	6,57715	6,71387	6,29395	6,41602	6,72852	4,88770	5,64453	7,17285	6,29395	6,23535	6,57227	7,06543	6,62109	7,34375	6,49414	6,93848	7,11426	7,08496	6,91406	5,63477	6,30859	6,87988	9,99512	0,08301
142,09191	22,9	7,86133	7,62695	7,73438	8,12500	8,17383	6,18652	5,83984	6,46973	6,49902	6,63574	6,23047	6,34277	6,66016	4,68262	5,44434	7,01172	6,14746	6,10352	6,42090	6,89941	6,48926	7,23145	6,38184	6,82129	7,00195	7,00684	6,84082	5,31738	6,22559	6,75781	9,99512	0,07813
142,10024	22,9	7,85645	7,62695	7,73438	8,12012	8,16895	6,10352	5,73242	6,39160	6,41113	6,56738	6,13770	6,27930	6,57715	4,46777	5,22949	6,84570	6,01563	5,99609	6,26953	6,74316	6,33301	7,12891	6,25488	6,70410	6,87988	6,91406	6,75781	4,98047	6,13770	6,62109	9,99512	0,08301
142,10858	22,9	7,85156	7,61719	7,72461	8,11523	8,16895	6,03027	5,63477	6,30371	6,32324	6,49414	6,02539	6,18164	6,48438	4,22852	4,99023	6,67480	5,84473	5,84961	6,09863	6,57227	6,19629	7,03125	6,13281	6,57227	6,74316	6,81641	6,65039	4,62402	6,05469	6,45996	9,99512	0,08301
142,11691	22,9	7,84668	7,60742	7,71973	8,11523	8,15918	5,95703	5,52246	6,20605	6,22070	6,40625	5,91309	6,09863	6,40625	3,98926	4,73633	6,48438	5,68359	5,68359	5,92285	6,37207	6,04004	6,91895	6,00586	6,42578	6,59668	6,70898	6,54297	4,25781	5,95703	6,29883	9,99512	0,08301
142,12525	22,9	7,83203	7,59766	7,72461	8,10547	8,15918	5,85938	5,39551	6,10352	6,13281	6,31348	5,80078	5,99609	6,31348	3,74512	4,45313	6,26465	5,49805	5,52246	5,74219	6,18164	5,86426	6,78711	5,84961	6,27441	6,43555	6,59180	6,44043	3,88672	5,85449	6,13770	9,99512	0,08301
142,13358	22,9	7,83203	7,59277	7,70508	8,12500	8,14453	5,77148	5,26855	6,01563	6,02539	6,22070	5,67383	5,89355	6,21582	3,50098	4,15527	6,05957	5,30273	5,33203	5,53223	5,96191	5,66895	6,63086	5,68359	6,10352	6,25977	6,47461	6,30371	3,51563	5,74219	5,96191	9,99512	0,08301
142,14192	22,9	7,82715	7,58301	7,70020	8,09570	8,14453	5,66406	5,13184	5,89844	5,91797	6,11816	5,53223	5,76172	6,08398	3,24707	3,86230	5,83008	5,09766	5,16602	5,30762	5,73242	5,48340	6,48438	5,51758	5,92773	6,07422	6,34277	6,17676	3,18359	5,62500	5,78125	9,99512	0,08301
142,15025	22,9	7,82227	7,57813	7,69531	8,09570	8,13965	5,55664	4,97559	5,76172	5,78613	5,99609	5,38574	5,62988	5,95703	3,01270	3,57910	5,60059	4,88770	4,96094	5,07813	5,49805	5,29297	6,33301	5,34668	5,74707	5,87891	6,20605	6,03516	2,87598	5,49805	5,58594	9,99512	0,08301
142,15859	22,9	7,82227	7,57324	7,69043	8,09082	8,13477	5,42480	4,81445	5,62500	5,64941	5,87891	5,22949	5,49316	5,80566	2,77344	3,30078	5,34668	4,65820	4,75098	4,82910	5,24902	5,07324	6,16211	5,16113	5,55664	5,67871	6,06934	5,87402	2,59766	5,36133	5,37598	9,99512	0,08301
142,16692	22,9	7,80762	7,56348	7,68066	8,08594	8,12988	5,29297	4,65820	5,47363	5,49316	5,74219	5,05371	5,33691	5,65918	2,53906	3,03223	5,06348	4,42383	4,55078	4,57031	4,98535	4,85840	5,98633	4,96582	5,33691	5,48340	5,91309	5,72266	2,34863	5,21973	5,17090	9,99512	0,08301
142,17525	22,9	7,80762	7,55859	7,67578	8,08105	8,12988	5,14648	4,48242	5,31738	5,33691	5,60547	4,87793	5,18066	5,50293	2,32422	2,78809	4,79980	4,18457	4,31641	4,29199	4,68750	4,62891	5,80078	4,76563	5,11719	5,24414	5,76172	5,55176	2,11914	5,06348	4,95117	9,99512	0,08301
142,18359	22,9	7,79785	7,55371	7,66602	8,07617	8,12012	4,98535	4,29199	5,14648	5,16113	5,43945	4,70215	5,00977	5,33203	2,12891	2,55371	4,49707	3,91602	4,08691	4,00879	4,39453	4,37988	5,60547	4,54590	4,90234	5,01465	5,59082	5,36621	1,92383	4,90723	4,72656	9,99512	0,08301
142,19192	22,9	7,79785	7,53906	7,67090	8,07129	8,12012	4,82910	4,09180	4,97070	4,98047	5,28809	4,51172	4,84375	5,15137	1,94336	2,34863	4,19922	3,65234	3,84277	3,71582	4,09180	4,13086	5,40039	4,33105	4,66797	4,76074	5,41992	5,18066	1,76270	4,74121	4,49707	9,99512	0,08301
142,20025	23,0	7,79785	7,53906	7,66113	8,06641	8,11523	4,65332	3,89160	4,79004	4,79004	5,11230	4,31641	4,66309	4,96094	1,77734	2,15332	3,89648	3,38379	3,58398	3,40332	3,76953	3,87207	5,17578	4,10156	4,40918	4,52148	5,22949	4,99023	1,62109	4,57031	4,27734	9,99512	0,08301
142,20859	23,0	7,78320	7,52441	7,65625	8,06152	8,10547	4,48730	3,70117	4,60938	4,60938	4,93164	4,10645	4,48242	4,77539	1,62598	1,98730	3,59375	3,11035	3,33984	3,11035	3,47656	3,62305	4,95605	3,86230	4,15039	4,26270	5,04883	4,79980	1,49902	4,40430	4,05273	9,99512	0,08301
142,21692	23,0	7,77832	7,51465	7,65137	8,06152	8,10059	4,30664	3,49609	4,42383	4,41895	4,72656	3,91602	4,28711	4,58008	1,49414	1,84082	3,32031	2,85156	3,09570	2,83203	3,17383	3,37402	4,72656	3,61816	3,89648	4,00391	4,85840	4,59961	1,39648	4,23828	3,83789	9,99512	0,08301
142,22526	23,0	7,77344	7,50977	7,64648	8,05176	8,08594	4,13086	3,28613	4,22852	4,22363	4,52637	3,71094	4,09180	4,37988	1,37695	1,70898	3,04688	2,61230	2,85156	2,57813	2,89551	3,14941	4,48730	3,40332	3,65234	3,75977	4,68262	4,39941	1,30859	4,06738	3,61328	9,99512	0,08301
